player1Height,player2Height,player1Hand,player2Hand,player1Backhand,player2Backhand,player1Continent,player2Continent,player1Age,player2Age,player1Rank,player2Rank,GameRound,tournament,ground,Sets,BestOf,days,Season,prize
180,196,Right,Right,One,One,Europe,Europe,26.0,17.0,471,1513,Round of 16,Austria F7,Clay,2,3,6,Summer,10000
180,180,Right,Left,Two,Unknown,Oceania,Europe,25.0,20.0,476,1128,Round of 32,Austria F4,Clay,2,3,6,Summer,10000
180,180,Left,Right,Unknown,Unknown,Europe,Europe,21.0,18.0,536,1294,Round of 32,Austria F4,Clay,2,3,6,Summer,10000
191,180,Right,Left,Unknown,Unknown,Europe,Europe,20.0,21.0,747,536,Quarter-Finals,Austria F4,Clay,3,3,6,Summer,10000
196,178,Right,Right,Unknown,Unknown,Europe,Europe,21.0,24.0,457,544,Quarter-Finals,Austria F4,Clay,2,3,6,Summer,10000
196,191,Right,Right,Unknown,Two,Europe,Europe,21.0,16.0,457,1091,Round of 16,Austria F4,Clay,2,3,6,Summer,10000
196,191,Right,Left,Unknown,Two,Europe,Europe,21.0,17.0,457,565,Semi-Finals,Austria F4,Clay,2,3,6,Summer,10000
183,180,Right,Right,Unknown,Unknown,Europe,Europe,21.0,29.0,211,95,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
178,183,Right,Right,Two,Unknown,Europe,Europe,21.0,21.0,115,23,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,375000
178,185,Right,Right,Two,Unknown,Europe,Europe,21.0,26.0,115,137,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
178,180,Right,Right,Two,Unknown,Europe,Europe,21.0,25.0,115,37,Quarter-Finals,Kitzbuhel,Clay,3,3,6,Summer,375000
178,188,Right,Right,Two,Unknown,Europe,Europe,21.0,21.0,115,97,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
178,180,Right,Left,Two,One,Europe,Europe,21.0,26.0,115,12,Semi-Finals,Kitzbuhel,Clay,3,3,6,Summer,375000
168,170,Right,Right,Unknown,Unknown,Europe,Europe,23.0,29.0,138,279,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,375000
180,185,Left,Right,Unknown,Unknown,South America,Europe,23.0,26.0,111,44,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
180,196,Left,Right,Unknown,Unknown,South America,Oceania,23.0,24.0,111,41,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
180,170,Left,Right,Unknown,Unknown,South America,South America,23.0,26.0,111,144,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
183,183,Left,Right,Unknown,Unknown,Europe,Europe,25.0,21.0,91,211,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,375000
180,168,Right,Right,Unknown,Unknown,Europe,Europe,25.0,23.0,37,138,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,375000
180,193,Right,Right,Unknown,Unknown,Europe,Europe,25.0,22.0,37,173,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
193,178,Left,Right,Two,Two,Europe,Europe,22.0,21.0,2,115,Finals,Kitzbuhel,Clay,5,5,6,Summer,375000
193,180,Left,Left,Two,Unknown,Europe,South America,22.0,23.0,2,111,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,375000
193,183,Left,Left,Two,Unknown,Europe,Europe,22.0,25.0,2,91,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
193,185,Left,Right,Two,Unknown,Europe,Europe,22.0,18.0,2,372,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
185,191,Right,Right,Unknown,One,Europe,Europe,18.0,21.0,372,291,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
178,175,Right,Right,Unknown,Unknown,Europe,Europe,26.0,29.0,30,66,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,375000
178,185,Right,Right,Unknown,One,Europe,Europe,26.0,29.0,30,190,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
175,175,Right,Right,Unknown,Unknown,Europe,Europe,29.0,23.0,66,363,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
188,173,Right,Left,Unknown,Unknown,Europe,South America,21.0,24.0,97,88,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
188,178,Right,Right,Unknown,Unknown,Europe,South America,21.0,26.0,97,68,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
185,183,Right,Right,One,Unknown,Europe,South America,,22.0,276,169,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,375000
175,188,Left,Left,Unknown,Unknown,North America,Europe,25.0,20.0,209,394,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
185,180,Right,Right,Unknown,Unknown,Europe,Europe,21.0,24.0,151,67,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
185,191,Right,Right,Unknown,Unknown,Europe,Europe,21.0,22.0,151,129,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
185,180,Right,Right,Unknown,Unknown,Europe,North America,21.0,29.0,151,42,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
185,173,Right,Right,One,Unknown,Europe,Europe,29.0,21.0,190,297,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,375000
175,183,Right,Right,Unknown,Two,Europe,Europe,24.0,26.0,39,121,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
196,183,Right,Right,Unknown,Unknown,Oceania,Europe,24.0,25.0,41,358,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
191,188,Right,Right,Unknown,Unknown,South America,Africa,24.0,24.0,154,166,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,375000
183,188,Right,Left,Unknown,Unknown,Europe,Europe,25.0,24.0,358,98,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,375000
180,191,Right,Right,Unknown,Unknown,North America,South America,29.0,24.0,42,154,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
193,175,Right,Right,Unknown,Unknown,Europe,Europe,22.0,25.0,173,49,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,375000
180,185,Left,Right,One,One,Europe,Europe,26.0,,12,276,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,375000
180,175,Left,Left,One,Unknown,Europe,North America,26.0,25.0,12,209,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,375000
180,185,Left,Right,One,Unknown,Europe,Europe,26.0,21.0,12,151,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,375000
178,185,Right,Right,Unknown,Unknown,Europe,Europe,25.0,28.0,62,106,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,375000
178,178,Right,Right,Unknown,Unknown,Europe,Europe,25.0,26.0,62,30,Quarter-Finals,Kitzbuhel,Clay,3,3,6,Summer,375000
178,175,Right,Right,Unknown,Unknown,Europe,Europe,25.0,24.0,62,39,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,375000
183,183,Right,Right,Two,Two,Europe,Europe,20.0,18.0,282,1737,Round of 32,Austria F5,Clay,3,3,6,Summer,10000
188,183,Left,Right,Two,Two,Europe,Europe,26.0,20.0,594,282,Semi-Finals,Austria F5,Clay,2,3,6,Summer,10000
188,185,Left,Left,Two,Two,Europe,Europe,26.0,19.0,594,857,Round of 16,Austria F5,Clay,2,3,6,Summer,10000
188,180,Left,Right,Two,Two,Europe,Europe,26.0,32.0,594,407,Finals,Austria F5,Clay,3,3,6,Summer,10000
191,178,Right,Right,Two,Unknown,Europe,Europe,21.0,21.0,550,2233,Quarter-Finals,Austria F5,Clay,2,3,6,Summer,10000
180,191,Right,Right,Two,Two,Europe,Europe,32.0,21.0,407,550,Semi-Finals,Austria F5,Clay,2,3,6,Summer,10000
180,173,Right,Right,Two,Two,Europe,Europe,32.0,22.0,407,1268,Round of 16,Austria F5,Clay,2,3,6,Summer,10000
193,191,Right,Left,Unknown,Unknown,Asia,Europe,18.0,22.0,411,506,Quarter-Finals,Austria F2,Clay,2,3,6,Summer,15000
193,196,Right,Right,Unknown,Unknown,Asia,Europe,18.0,20.0,411,296,Finals,Austria F2,Clay,3,3,6,Summer,15000
193,183,Right,Right,Unknown,Unknown,Asia,Europe,18.0,24.0,411,496,Round of 16,Austria F2,Clay,2,3,6,Summer,15000
196,193,Right,Right,Unknown,Two,Europe,Europe,20.0,18.0,296,1343,Round of 16,Austria F2,Clay,3,3,6,Summer,15000
196,185,Right,Right,Unknown,Unknown,Europe,Europe,20.0,28.0,296,412,Round of 32,Austria F2,Clay,2,3,6,Summer,15000
196,198,Right,Right,Unknown,Unknown,Europe,Europe,20.0,18.0,296,492,Quarter-Finals,Austria F2,Clay,2,3,6,Summer,15000
180,185,Left,Right,Two,Unknown,North America,Europe,18.0,22.0,479,345,Round of 32,Austria F2,Clay,2,3,6,Summer,15000
191,185,Right,Right,Two,Two,Europe,Oceania,36.0,22.0,89,220,1st Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
170,191,Right,Right,Two,Two,South America,Europe,,24.0,13,159,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,336680
196,193,Right,Right,Two,Two,Europe,Europe,27.0,22.0,72,494,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
193,180,Left,Right,Two,Two,South America,South America,29.0,27.0,79,62,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
193,191,Left,Left,Two,Two,South America,Europe,29.0,21.0,79,172,2nd Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
193,188,Left,Right,Two,Two,South America,Europe,29.0,33.0,79,270,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
193,185,Left,Right,Two,Two,South America,Europe,29.0,28.0,79,30,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,336680
188,183,Left,Left,One,Two,Europe,South America,38.0,30.0,57,36,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,336680
188,188,Left,Right,One,Two,Europe,Europe,38.0,,57,69,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
196,185,Right,Right,Two,Two,Europe,Europe,23.0,31.0,33,68,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
188,178,Right,Right,Two,One,Europe,Europe,19.0,36.0,74,75,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
183,183,Right,Right,Two,Two,Oceania,Oceania,26.0,31.0,63,43,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,336680
191,188,Left,Right,Two,Two,Europe,Oceania,21.0,26.0,172,352,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,188,Right,Left,Two,Two,Europe,Europe,25.0,,81,41,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,336680
188,191,Right,Right,Two,Two,Europe,Europe,25.0,36.0,81,89,2nd Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,170,Right,Right,Two,Two,Europe,South America,25.0,,81,13,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,336680
188,188,Right,Right,Two,Two,Europe,Europe,25.0,19.0,81,74,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,336680
191,183,Right,Right,Two,Two,Europe,Europe,18.0,30.0,1327,98,1st Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
196,180,Left,Right,Two,Two,Europe,Europe,,31.0,303,78,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
196,188,Left,Right,Two,Two,Europe,Europe,,21.0,303,92,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,336680
196,178,Left,Right,Two,Two,Europe,Europe,,33.0,303,12,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,336680
196,188,Left,Left,Two,One,Europe,Europe,,38.0,303,57,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,336680
196,188,Left,Left,Two,Two,Europe,Asia,,30.0,303,136,2nd Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,183,Left,Right,Two,Two,Europe,Europe,25.0,27.0,337,85,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
188,180,Left,Left,Two,Two,Europe,Europe,25.0,26.0,337,91,1st Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
188,196,Left,Right,Two,Two,Europe,Europe,25.0,27.0,337,72,2nd Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,196,Left,Right,Two,Two,Europe,Europe,25.0,23.0,337,33,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,336680
183,193,Right,Left,Two,Two,Europe,South America,21.0,29.0,47,79,Quarter-Finals,Kitzbuhel,Clay,3,3,6,Summer,336680
183,183,Right,Right,Two,Two,Europe,Oceania,21.0,26.0,47,63,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,336680
183,178,Right,Right,Two,Two,Europe,Asia,21.0,30.0,47,34,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,336680
183,196,Right,Left,Two,Two,Europe,Europe,21.0,,47,303,Semi-Finals,Kitzbuhel,Clay,3,3,6,Summer,336680
188,191,Right,Right,Two,Two,Europe,Europe,,18.0,69,1327,2nd Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,198,Right,Right,Two,Two,Europe,Europe,,23.0,69,168,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
188,185,Left,Right,Two,Two,Asia,Europe,30.0,20.0,136,777,1st Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
191,175,Right,Right,Two,Two,Europe,Europe,24.0,30.0,159,70,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,336680
183,183,Left,Right,Two,One,South America,Europe,26.0,24.0,83,295,1st Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
193,196,Right,Right,Two,Two,Europe,Europe,28.0,23.0,118,54,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,336680
193,183,Right,Right,Two,One,Europe,Europe,28.0,30.0,118,24,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,336680
193,191,Right,Right,Two,Two,Europe,Europe,28.0,32.0,118,158,1st Round Qualifying,Kitzbuhel,Clay,2,3,6,Summer,336680
193,188,Right,Right,Two,Two,Europe,Europe,28.0,25.0,118,81,Semi-Finals,Kitzbuhel,Clay,3,3,6,Summer,336680
193,188,Right,Left,Two,Two,Europe,Europe,28.0,25.0,118,337,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,336680
193,183,Right,Left,Two,Two,Europe,South America,28.0,26.0,118,83,2nd Round Qualifying,Kitzbuhel,Clay,3,3,6,Summer,336680
185,193,Right,Right,Unknown,Unknown,North America,North America,,30.0,112,130,Round of 32,Annenheim,Grass,3,3,6,Spring,50000
188,183,Right,Right,Unknown,Unknown,Europe,Europe,23.0,23.0,165,102,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
185,183,Right,Right,Unknown,Two,North America,North America,28.0,23.0,128,179,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
196,185,Right,Right,Unknown,One,Europe,Oceania,26.0,28.0,182,219,Round of 16,Annenheim,Grass,3,3,6,Spring,50000
196,178,Right,Right,Unknown,Unknown,Europe,South America,26.0,23.0,182,100,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
191,185,Left,Right,Two,Unknown,North America,North America,21.0,,152,112,Round of 16,Annenheim,Grass,2,3,6,Spring,50000
191,183,Left,Right,Two,Unknown,North America,Africa,21.0,23.0,152,168,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
185,191,Right,Right,One,Unknown,Oceania,North America,28.0,20.0,219,190,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
203,188,Left,Right,Unknown,Unknown,Europe,Europe,23.0,28.0,289,75,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
203,185,Left,Right,Unknown,Unknown,Europe,North America,23.0,28.0,289,128,Round of 16,Annenheim,Grass,2,3,6,Spring,50000
203,180,Left,Left,Unknown,Unknown,Europe,Europe,23.0,28.0,289,114,Quarter-Finals,Annenheim,Grass,3,3,6,Spring,50000
188,180,Left,Left,Unknown,Unknown,Europe,North America,24.0,22.0,113,241,Round of 32,Annenheim,Grass,3,3,6,Spring,50000
188,203,Left,Left,Unknown,Unknown,Europe,Europe,24.0,23.0,113,289,Semi-Finals,Annenheim,Grass,2,3,6,Spring,50000
188,191,Left,Left,Unknown,Unknown,Europe,Africa,24.0,29.0,113,528,Quarter-Finals,Annenheim,Grass,2,3,6,Spring,50000
188,198,Left,Left,Unknown,Two,Europe,Europe,24.0,21.0,113,68,Finals,Annenheim,Grass,2,3,6,Spring,50000
191,196,Left,Right,Unknown,Unknown,Africa,Europe,29.0,19.0,528,195,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
191,180,Left,Right,Unknown,Two,Africa,North America,29.0,24.0,528,29,Round of 16,Annenheim,Grass,2,3,6,Spring,50000
180,178,Left,Right,Unknown,Unknown,Europe,Africa,28.0,22.0,114,158,Round of 16,Annenheim,Grass,3,3,6,Spring,50000
180,178,Left,Right,Unknown,Unknown,Europe,North America,28.0,23.0,114,83,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
185,191,Right,Left,Unknown,Two,Oceania,North America,22.0,21.0,55,152,Quarter-Finals,Annenheim,Grass,2,3,6,Spring,50000
185,191,Right,Left,Unknown,Unknown,Oceania,Oceania,22.0,23.0,55,141,Round of 32,Annenheim,Grass,3,3,6,Spring,50000
185,183,Right,Right,Unknown,Two,Oceania,North America,22.0,21.0,55,136,Round of 16,Annenheim,Grass,2,3,6,Spring,50000
178,183,Right,Right,Unknown,Unknown,Africa,Europe,22.0,24.0,158,383,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
180,180,Right,Right,Two,Unknown,North America,Europe,24.0,24.0,29,144,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
198,196,Left,Right,Two,Unknown,Europe,Europe,21.0,26.0,68,182,Quarter-Finals,Annenheim,Grass,2,3,6,Spring,50000
198,185,Left,Right,Two,Unknown,Europe,Oceania,21.0,22.0,68,55,Semi-Finals,Annenheim,Grass,2,3,6,Spring,50000
198,188,Left,Right,Two,Unknown,Europe,South America,21.0,23.0,68,118,Round of 16,Annenheim,Grass,3,3,6,Spring,50000
188,178,Right,Right,Unknown,Unknown,South America,Oceania,23.0,22.0,118,138,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
183,185,Right,Right,Two,One,North America,Europe,21.0,19.0,136,162,Round of 32,Annenheim,Grass,2,3,6,Spring,50000
196,185,Right,Right,One,Two,Europe,Europe,22.0,22.0,98,568,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
196,183,Right,Right,One,Two,Europe,Europe,22.0,23.0,98,178,Round of 16,Salzburg,Hard,3,3,6,Autumn,64000
196,185,Right,Right,One,One,Europe,Europe,22.0,25.0,98,80,Quarter-Finals,Salzburg,Hard,3,3,6,Autumn,64000
180,196,Right,Right,Unknown,Two,Europe,North America,26.0,24.0,76,146,Round of 16,Salzburg,Hard,3,3,6,Autumn,64000
175,183,Right,Right,One,Unknown,Asia,Europe,24.0,29.0,43,208,Round of 32,Salzburg,Hard,3,3,6,Autumn,64000
196,193,Right,Right,Two,Two,North America,Europe,24.0,24.0,146,148,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
191,196,Right,Right,Two,Two,Europe,Europe,26.0,,62,573,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
196,191,Right,Right,Two,Two,Europe,Europe,,24.0,573,346,3rd Round Qualifying,Salzburg,Hard,3,3,6,Autumn,64000
196,183,Right,Right,Two,Unknown,Europe,Europe,,24.0,573,703,2nd Round Qualifying,Salzburg,Hard,3,3,6,Autumn,64000
185,178,Right,Right,Unknown,Unknown,Asia,Europe,31.0,26.0,120,378,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
185,191,Left,Right,Two,Two,Europe,Europe,28.0,,106,176,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
185,180,Left,Right,Two,Unknown,Europe,Europe,28.0,26.0,106,76,Quarter-Finals,Salzburg,Hard,2,3,6,Autumn,64000
185,180,Left,Right,Two,Two,Europe,Europe,28.0,27.0,106,119,Semi-Finals,Salzburg,Hard,2,3,6,Autumn,64000
185,180,Left,Right,Two,Unknown,Europe,Europe,28.0,23.0,106,200,Round of 16,Salzburg,Hard,2,3,6,Autumn,64000
180,191,Right,Right,Two,Unknown,Europe,Europe,27.0,29.0,119,216,Round of 32,Salzburg,Hard,3,3,6,Autumn,64000
180,191,Right,Right,Two,Two,Europe,Europe,27.0,26.0,119,62,Round of 16,Salzburg,Hard,3,3,6,Autumn,64000
180,185,Right,Right,Two,Unknown,Europe,Europe,27.0,26.0,119,155,Quarter-Finals,Salzburg,Hard,2,3,6,Autumn,64000
180,180,Right,Right,Unknown,Unknown,Europe,Europe,23.0,27.0,200,647,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
193,196,Left,Right,One,One,Europe,Europe,29.0,22.0,100,98,Semi-Finals,Salzburg,Hard,2,3,6,Autumn,64000
193,185,Left,Left,One,Two,Europe,Europe,29.0,28.0,100,106,Finals,Salzburg,Hard,3,3,6,Autumn,64000
193,201,Left,Right,One,One,Europe,Europe,29.0,23.0,100,207,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
185,183,Right,Right,One,Unknown,Europe,Europe,25.0,26.0,80,620,Round of 16,Salzburg,Hard,2,3,6,Autumn,64000
185,175,Right,Left,One,Unknown,Europe,Europe,25.0,32.0,80,136,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
183,180,Right,Left,Unknown,Two,Europe,Europe,26.0,,620,557,3rd Round Qualifying,Salzburg,Hard,2,3,6,Autumn,64000
183,191,Right,Right,Unknown,One,Europe,Europe,26.0,22.0,620,223,Round of 32,Salzburg,Hard,3,3,6,Autumn,64000
185,185,Right,Right,Unknown,One,Europe,Europe,26.0,20.0,155,536,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
185,183,Right,Right,Two,Two,Europe,Europe,22.0,21.0,265,122,Round of 32,Salzburg,Hard,2,3,6,Autumn,64000
183,188,Right,Right,Unknown,Two,Europe,Europe,22.0,28.0,242,135,Round of 16,Graz,Hard,2,3,6,Summer,25000
183,173,Left,Right,One,Two,Europe,Europe,20.0,22.0,219,280,Round of 16,Graz,Hard,2,3,6,Summer,25000
183,185,Left,Right,One,One,Europe,Europe,20.0,24.0,219,283,Round of 32,Graz,Hard,3,3,6,Summer,25000
183,188,Right,Right,Unknown,Unknown,Europe,Europe,54.0,,230,220,Round of 32,Graz,Hard,2,3,6,Summer,25000
183,193,Right,Left,Unknown,One,Europe,Europe,54.0,24.0,230,200,Quarter-Finals,Graz,Hard,3,3,6,Summer,25000
183,185,Right,Right,Unknown,Unknown,Europe,Europe,54.0,27.0,230,178,Round of 16,Graz,Hard,2,3,6,Summer,25000
183,183,Right,Left,Two,One,Europe,Europe,19.0,20.0,209,219,Semi-Finals,Graz,Hard,2,3,6,Summer,25000
183,191,Right,Right,Two,Two,Europe,Europe,19.0,22.0,209,401,Round of 32,Graz,Hard,2,3,6,Summer,25000
183,178,Right,Right,Two,Unknown,Europe,Europe,19.0,21.0,209,520,Round of 16,Graz,Hard,2,3,6,Summer,25000
183,183,Right,Right,Two,Two,Europe,Europe,19.0,21.0,209,139,Quarter-Finals,Graz,Hard,2,3,6,Summer,25000
193,191,Left,Right,One,Unknown,Europe,Europe,24.0,24.0,200,264,Round of 32,Graz,Hard,2,3,6,Summer,25000
193,193,Left,Right,One,One,Europe,Europe,24.0,18.0,200,499,Round of 16,Graz,Hard,2,3,6,Summer,25000
183,175,Right,Right,Two,Unknown,Europe,Europe,21.0,24.0,139,363,Round of 32,Graz,Hard,2,3,6,Summer,25000
180,188,Right,Right,Unknown,Two,Europe,Europe,20.0,31.0,174,113,Round of 32,St. Polten,Clay,3,3,6,Spring,355000
180,211,Right,Right,Unknown,One,Europe,Europe,20.0,25.0,174,58,Round of 16,St. Polten,Clay,3,3,6,Spring,355000
183,191,Right,Right,Unknown,Unknown,Europe,North America,26.0,,54,84,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
183,183,Right,Right,One,Unknown,Europe,Europe,22.0,26.0,61,54,Semi-Finals,St. Polten,Clay,3,3,6,Spring,355000
183,185,Right,Right,One,Two,Europe,Europe,22.0,26.0,61,83,Round of 16,St. Polten,Clay,2,3,6,Spring,355000
185,198,Right,Right,Two,One,Europe,Europe,20.0,21.0,77,48,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
211,191,Right,Right,One,Unknown,Europe,Europe,25.0,24.0,58,402,Round of 32,St. Polten,Clay,3,3,6,Spring,355000
188,188,Left,Left,Unknown,Two,Europe,Europe,30.0,22.0,219,47,Round of 32,St. Polten,Clay,3,3,6,Spring,355000
183,193,Left,Left,Two,Unknown,Europe,Europe,22.0,30.0,55,105,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
183,185,Left,Right,Two,Two,Europe,Europe,22.0,20.0,55,77,Round of 16,St. Polten,Clay,2,3,6,Spring,355000
183,168,Left,Right,Two,One,Europe,Europe,22.0,23.0,55,73,Quarter-Finals,St. Polten,Clay,3,3,6,Spring,355000
196,170,Right,Right,Two,One,Europe,Europe,20.0,27.0,69,93,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
191,180,Right,Right,One,Two,Europe,North America,27.0,34.0,339,6,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
178,185,Right,Right,Two,Two,Europe,Europe,22.0,21.0,50,68,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
178,196,Right,Right,Two,Two,Europe,Europe,22.0,20.0,50,69,Round of 16,St. Polten,Clay,2,3,6,Spring,355000
168,185,Right,Right,One,Unknown,Europe,Asia,23.0,25.0,73,120,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
168,188,Right,Left,One,Unknown,Europe,Europe,23.0,30.0,73,219,Round of 16,St. Polten,Clay,3,3,6,Spring,355000
175,193,Left,Right,Unknown,Two,Europe,Europe,27.0,19.0,100,46,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
198,198,Right,Right,One,Two,Europe,Europe,22.0,27.0,70,81,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
198,191,Right,Right,One,One,Europe,Europe,22.0,27.0,70,339,Round of 16,St. Polten,Clay,2,3,6,Spring,355000
185,180,Right,Right,Two,Unknown,Europe,Europe,23.0,20.0,65,174,Quarter-Finals,St. Polten,Clay,3,3,6,Spring,355000
185,183,Right,Right,Two,One,Europe,North America,23.0,25.0,65,299,Round of 16,St. Polten,Clay,2,3,6,Spring,355000
185,183,Right,Left,Two,Two,Europe,Europe,23.0,22.0,65,55,Semi-Finals,St. Polten,Clay,3,3,6,Spring,355000
185,180,Right,Right,Two,Two,Europe,Europe,23.0,22.0,65,85,Round of 32,St. Polten,Clay,2,3,6,Spring,355000
183,191,Right,Right,Two,Two,Europe,Europe,18.0,20.0,892,711,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
191,178,Right,Right,Two,One,Europe,Europe,19.0,22.0,733,703,Round of 32,Austria F2,Clay,3,3,6,Summer,10000
185,191,Right,Right,One,Two,Europe,Europe,23.0,19.0,921,733,Semi-Finals,Austria F2,Clay,2,3,6,Summer,10000
185,170,Right,Right,One,Unknown,Europe,Europe,23.0,,921,578,Quarter-Finals,Austria F2,Clay,2,3,6,Summer,10000
180,191,Right,Left,One,Two,Europe,Europe,23.0,19.0,852,466,Round of 32,Austria F2,Clay,3,3,6,Summer,10000
191,183,Right,Right,Two,Unknown,Europe,Europe,20.0,20.0,711,872,Round of 32,Austria F2,Clay,3,3,6,Summer,10000
180,183,Left,Right,Two,Two,Europe,Europe,,18.0,684,892,Semi-Finals,Austria F2,Clay,2,3,6,Summer,10000
