name_first,name_last,hand,birthdate,country,gender
Steve,Guy,R,19590315.0,NZL,male
Pender,Murphy,R,19590319.0,USA,male
Harald,Theissen,R,19590323.0,GER,male
Reid,Freeman,R,19590404.0,USA,male
Matt,Horwitch,R,19590410.0,USA,male
Robert,Vant Hof,R,19590410.0,USA,male
Miloslav,Lacek,L,19590416.0,CZE,male
Kevin,Kerns,R,19590424.0,USA,male
Ronnie,Bathman,R,19590424.0,SWE,male
Bill,Cowan,R,19590428.0,CAN,male
Jay,Lapidus,L,19590501.0,USA,male
Wolfgang,Popp,R,19590519.0,GER,male
Bernard,Boileau,R,19590525.0,BEL,male
Pascal,Portes,R,19590528.0,FRA,male
Ricardo,Sanchez Rueda,R,19590606.0,ESP,male
Vallis,Wilder,R,19590608.0,USA,male
Roland,Stadler,U,19590614.0,SUI,male
Egan,Adams,R,19590615.0,USA,male
Charlie,Fancutt,R,19590617.0,AUS,male
Mike,Bauer,R,19590629.0,USA,male
Eduardo,Bengoechea,R,19590702.0,ARG,male
John,Benson,R,19590702.0,USA,male
Zoltan,Kuharszky,R,19590708.0,HUN,male
Eduard,Pana,R,19590717.0,ROU,male
Mel,Purcell,R,19590718.0,USA,male
Alvaro,Margets,R,19590726.0,ESP,male
Clarke,Diehl,R,19590728.0,USA,male
Massimo,Grassotti,R,19590808.0,ITA,male
Gianluca,Rinaldini,R,19590810.0,ITA,male
Andy,Kohlberg,L,19590817.0,USA,male
Bud,Schultz,R,19590821.0,USA,male
Leif,Shiras,R,19590821.0,USA,male
George,Kalovelonis,R,19590823.0,GRE,male
Eduardo,Osta,L,19590904.0,ESP,male
Larry,Barnett,R,19590904.0,USA,male
Patrizio,Parrini,R,19590905.0,ITA,male
Roger,Knapp,L,19590907.0,USA,male
Derek,Tarr,L,19590915.0,USA,male
Scott,Lipton,L,19590915.0,USA,male
Andy,Garcia,R,19590929.0,USA,male
George,Jarck,R,19591010.0,USA,male
Michiel,Schapers,R,19591011.0,NED,male
Tiger,Buford,R,19591021.0,USA,male
Gustavo,Guerrero,L,19591022.0,ARG,male
Tim,Wilkison,L,19591123.0,USA,male
Rolando,Vazquez,R,19591127.0,USA,male
Scott,Bondurant,R,19591205.0,USA,male
Larry,Gottfried,R,19591208.0,USA,male
Mark,Dickson,R,19591208.0,USA,male
Gustavo,Tiberti,R,19591211.0,ARG,male
Stefan,Hermann,R,19591213.0,GER,male
David,Mustard,L,19591229.0,NZL,male
Blaine,Willenborg,R,19600104.0,USA,male
Stefan,Simonsson,R,19600105.0,SWE,male
Jan,Van Langendonck,R,19600110.0,BEL,male
Juan Carlos,Yunis,R,19600117.0,ARG,male
Remi,Osho,R,19600119.0,NGR,male
Alexander,Zverev,R,19970420.0,GER,male
Huub,Van Boeckel,R,19600125.0,NED,male
Claudio,Panatta,R,19600202.0,ITA,male
Kiyotaka,Tachibana,R,19600202.0,JPN,male
Sadiq,Abdullahi,R,19600202.0,NGR,male
David,Dowlen,R,19600203.0,USA,male
Dirk,Vestweber,R,19600213.0,GER,male
Alejandro,Ganzabal,R,19600216.0,ARG,male
Cassio,Motta,R,19600222.0,BRA,male
Andres,Gomez,L,19600227.0,ECU,male
Ray,Disco,R,19600304.0,USA,male
Fritz,Buehning,R,19600305.0,USA,male
Ivan,Lendl,R,19600307.0,USA,male
Mike,Leach,L,19600309.0,USA,male
Andy,Gordon,R,19600316.0,USA,male
Helmar,Stiegler,R,19600318.0,AUT,male
Bob,Green,R,19600325.0,USA,male
Damir,Keretic,R,19600326.0,GER,male
Javier,Contreras,R,19600327.0,MEX,male
Marcel,Freeman,R,19600330.0,USA,male
Stephan,Medem,L,19600402.0,SUI,male
Andy,Avrams,R,19600403.0,USA,male
Ross,Dubbins,R,19600404.0,USA,male
Per,Hjertquist,R,19600406.0,SWE,male
Jeff,Arons,R,19600407.0,USA,male
Charles Bud,Cox,R,19600411.0,USA,male
Thomas,Renz,R,19600415.0,GER,male
Guillermo,Stevens,R,19600422.0,MEX,male
Derek,Segal,R,19600507.0,RSA,male
Robbie,Venter,L,19600507.0,RSA,male
Jeff,Turpin,R,19600513.0,USA,male
John,Mccurdy,R,19600513.0,AUS,male
Yannick,Noah,R,19600518.0,FRA,male
Bob,Blazekovic,R,19600526.0,USA,male
Bill,Gilmour,R,19600529.0,AUS,male
Jeremy,Dier,R,19600530.0,GBR,male
Peter,Johnston,L,19600601.0,AUS,male
Morris Skip,Strode,R,19600605.0,USA,male
Ernie,Fernandez,R,19600608.0,PUR,male
Robert,Crames,R,19600621.0,USA,male
Andreas,Muschik,R,19600710.0,GER,male
Martin,Guntrip,R,19600718.0,GBR,male
Karl,Richter,L,19600721.0,USA,male
Delayne,Howell,R,19600727.0,USA,male
Mike,Benson,R,19600801.0,USA,male
Tim,Mayotte,R,19600803.0,USA,male
Marco,Armellini,R,19600817.0,ITA,male
Ivo,Werner,R,19600819.0,GER,male
Greg,Amaya,R,19600823.0,USA,male
James,Rubin,R,19600829.0,USA,male
Eric,Riley,R,19600831.0,USA,male
Tim,Downey,R,19600831.0,USA,male
Mark,Buckley,R,19600901.0,USA,male
Choon Ho,Kim,R,19600902.0,KOR,male
Young Dae,Jeon,R,19601004.0,KOR,male
Chris,Johnstone,R,19601012.0,AUS,male
Heinz,Gildemeister,R,19601018.0,CHI,male
Marko,Ostoja,R,19601020.0,CRO,male
Sean,Brawley,R,19601024.0,USA,male
Randy,Nixon,R,19601105.0,USA,male
Billy,Nealon,L,19601111.0,USA,male
Erik,Vant Hof,R,19601112.0,USA,male
Mike,Howard,R,19601114.0,USA,male
Mark,Witsken,R,19601130.0,USA,male
Kevin,Mcclintic,R,19601201.0,USA,male
Greg,Neuhart,R,19601202.0,USA,male
Phil,Lehnhoff,R,19601208.0,USA,male
Pedro,Rebolledo,R,19601217.0,CHI,male
Tres,Cushing,R,19601225.0,USA,male
John,Fitzgerald,R,19601228.0,AUS,male
Broderick,Dyke,L,19601231.0,AUS,male
Jim,Gurfein,L,19610104.0,USA,male
Norm,Schellenger,R,19610112.0,USA,male
Tim,Robson,R,19610114.0,GBR,male
Paul,Crozier,R,19610121.0,USA,male
Juan,Avendano,R,19610129.0,ESP,male
Ted,Erck,R,19610214.0,USA,male
Wolfgang,Baerenthaler,R,19610215.0,AUT,male
Michael,Fancutt,R,19610220.0,AUS,male
Jacques,Hervet,R,19610225.0,FRA,male
Gary,Niebur,L,19610309.0,USA,male
Michael,Mortensen,R,19610312.0,DEN,male
Greg,Whitecross,R,19610315.0,AUS,male
Raul Antonio,Viver,L,19610317.0,ECU,male
Todd,Nelson,R,19610318.0,USA,male
Fernando,Soler,R,19610327.0,ESP,male
Florin,Segarceanu,R,19610329.0,ROU,male
Hector,Ortiz,R,19610402.0,MEX,male
Ricardo,Rivera,R,19610408.0,ARG,male
Woo Ryong,Lee,R,19610408.0,KOR,male
Andy,Krantz,R,19610411.0,USA,male
Stevenson,Clarke,R,19610413.0,USA,male
Hugo,Nunez,R,19610414.0,ECU,male
Gary,Lemon,R,19610416.0,USA,male
Schalk,Van Der Merwe,R,19610416.0,RSA,male
Miguel,Margets,R,19610420.0,ESP,male
Dan,Cassidy,R,19610429.0,USA,male
Darrell,Smith,R,19610430.0,USA,male
Christo,Steyn,R,19610501.0,RSA,male
Mike,Conroy,R,19610502.0,USA,male
Peter,Doohan,R,19610502.0,AUS,male
Stefan,Reich,R,19610504.0,GER,male
Brett,Buffington,R,19610505.0,USA,male
Glenn,Layendecker,L,19610509.0,USA,male
Frank,Schafer,R,19610512.0,GER,male
Dave,Siegler,R,19610531.0,USA,male
Tracy,Fenelon,R,19610601.0,USA,male
Roberto,Saad,R,19610603.0,ARG,male
Ramesh,Krishnan,R,19610605.0,IND,male
Juan Carlos,Ayala,R,19610618.0,CHI,male
Rafael,Avalos Brenes,R,19610621.0,CRC,male
Mark,Blincow,R,19610701.0,GBR,male
David,Sammel,R,19610705.0,RSA,male
Anders,Jarryd,R,19610713.0,SWE,male
John,Van Nostrand,R,19610717.0,USA,male
Danie,Visser,L,19610726.0,RSA,male
Mark,Pinchoff,R,19610729.0,USA,male
Danny,Saltz,R,19610730.0,USA,male
Freddie,Sauer,R,19610802.0,RSA,male
Brad,Gilbert,R,19610809.0,USA,male
Gabriel,Urpi,R,19610816.0,ESP,male
Rodney,Harmon,R,19610816.0,USA,male
Craig,Kardon,R,19610825.0,USA,male
Rudiger,Vogel,R,19610831.0,GER,male
Nick,Brown,R,19610903.0,GBR,male
Mario,Martinez,R,19610912.0,BOL,male
Peter,Moraing,R,19610913.0,GER,male
Kelvin,Belcher,R,19610920.0,USA,male
Kelly,Evernden,R,19610921.0,NZL,male
Brian,Joelson,R,19610930.0,USA,male
Thomas,Stalhandske,R,19611002.0,ARG,male
Tian C,Viljoen,R,19611004.0,RSA,male
Tomm,Warneke,R,19611009.0,USA,male
Doug,Stone,R,19611010.0,USA,male
Joe,Leytze,R,19611014.0,USA,male
Kevin,Moir,R,19611014.0,RSA,male
Mike,De Palmer,L,19611017.0,USA,male
Bernhard,Pils,R,19611020.0,AUT,male
Pablo,Arraya,R,19611021.0,PER,male
Mark,Mees,R,19611026.0,USA,male
Darcy,Carroll,R,19611102.0,USA,male
Jesus,Colas,R,19611111.0,ESP,male
Marcus,Schur,R,19611114.0,GER,male
Dale,Houston,R,19611115.0,AUS,male
Joseph,Russell,R,19611122.0,USA,male
Ivan,Dupasquier,R,19611123.0,SUI,male
Bruce,Derlin,L,19611128.0,NZL,male
Bruce,Brescia,R,19611201.0,USA,male
Adrian,Marcu,R,19611203.0,ROU,male
Stephane,Bonneau,R,19611208.0,CAN,male
Srinivasan,Vasudevan,R,19620104.0,IND,male
Alvaro,Jordan,R,19620108.0,COL,male
Ahmed,El Mehelmy,R,19620125.0,EGY,male
Ben,Testerman,L,19620202.0,USA,male
Howard,Sands,R,19620205.0,USA,male
Carlos,Castellan,R,19620208.0,ARG,male
Diego,Perez,R,19620209.0,URU,male
Richard,Akel,L,19620212.0,USA,male
Charles,Honey,R,19620213.0,RSA,male
Stefan,Svensson,R,19620217.0,SWE,male
Henri,De Wet,R,19620301.0,RSA,male
Mark,Groetsch,R,19620306.0,USA,male
Paul,Lobban,R,19620310.0,RSA,male
Marcelo,Hennemann,R,19620311.0,BRA,male
Peter,Pfannkoch,R,19620317.0,GER,male
Juan,Aguilera,R,19620322.0,ESP,male
Paul,Chamberlin,R,19620326.0,USA,male
Michael,Brandt,R,19620405.0,GER,male
Gerald,Mild,R,19620408.0,AUT,male
Uwe,Schumann,R,19620408.0,GER,male
Joan,Roura Agusti,R,19620415.0,ESP,male
David,Pate,R,19620416.0,USA,male
Joshua,Sarner,R,19620422.0,USA,male
Mark,Basham,L,19620424.0,USA,male
Vaughn,Bryan,R,19620424.0,USA,male
Daniel,Montes De Oca,R,19620426.0,URU,male
Thierry,Pham,R,19620428.0,FRA,male
Hans,Simonsson,R,19620501.0,SWE,male
John,Losito,R,19620502.0,USA,male
Steven,Matthews,R,19620502.0,GBR,male
Peter,Bastiansen,R,19620503.0,DEN,male
Hugo,Chapacu,R,19620505.0,PAR,male
Juan Antonio,Rodriguez,R,19620505.0,ESP,male
Jean Luc,Cotard,R,19620507.0,FRA,male
John,Davis,R,19620518.0,USA,male
Jan,Gunnarsson,R,19620530.0,SWE,male
Gary,Donnelly,R,19620603.0,USA,male
Rick,Rudeen,R,19620605.0,USA,male
Constantinos,Efremoglou,R,19620606.0,GRE,male
Marc,Flur,R,19620608.0,USA,male
Karsten,Schulz,R,19620609.0,GER,male
Hans Dieter,Beutel,R,19620612.0,GER,male
Glenn,Michibata,R,19620613.0,CAN,male
Jeremy,Bates,R,19620619.0,GBR,male
Steve,Wood,R,19620625.0,AUS,male
Laird,Dunlop,R,19620628.0,CAN,male
Mark,Wooldridge,R,19620707.0,USA,male
Jin Sun,Yoo,R,19620712.0,KOR,male
Randolf,Scheller,R,19620714.0,GER,male
Fred,Viancos,R,19620716.0,USA,male
Jerome,Potier,L,19620718.0,FRA,male
Scott,Zaccaria,R,19620726.0,USA,male
Ted,Farnsworth,R,19620730.0,USA,male
Jon,Kamisar,R,19620801.0,USA,male
Alberto,Tous,R,19620803.0,ESP,male
David,Graham,R,19620804.0,AUS,male
Wayne,Hearn,R,19620805.0,USA,male
Simon,Bartram,R,19620807.0,CAN,male
Howard,Herr,R,19620816.0,RSA,male
Dong Wook,Song,L,19620820.0,KOR,male
Leighton,Alfred,L,19620827.0,GBR,male
Scott,Davis,R,19620827.0,USA,male
Ron,Erskine,R,19620903.0,USA,male
Sergio,Casal,R,19620908.0,ESP,male
Hans,Fredborg,R,19620912.0,SWE,male
Robert,Casey C100,R,19620916.0,AUS,male
William,Notar,R,19620929.0,USA,male
Rob,Loud,R,19621005.0,USA,male
Gus,Andersen,R,19621010.0,USA,male
Gustavo,Luza,R,19621011.0,ARG,male
Martin,Wostenholme,R,19621011.0,CAN,male
Marcelo,Ingaramo,L,19621013.0,ARG,male
Shahar,Perkiss,R,19621014.0,ISR,male
Mike,Smith,R,19621016.0,USA,male
Craig A,Miller,R,19621018.0,AUS,male
Jon,Sorbo,R,19621019.0,USA,male
Christo,Van Rensburg,R,19621023.0,RSA,male
Laurie,Warder,R,19621023.0,AUS,male
Rill,Baxter,R,19621026.0,USA,male
Oliver,Freund,R,19621107.0,GER,male
Peter Franz,Schweyer,R,19621119.0,GER,male
Polo,Cowan,R,19621120.0,USA,male
Bong Soo,Kim,R,19621130.0,KOR,male
Brett,Dickinson,R,19621204.0,USA,male
Christoph,Zipf,R,19621205.0,GER,male
Klaus,Weitzenburger,R,19621212.0,GER,male
Russell,Barlow,L,19621218.0,AUS,male
Mike,Pazourek,R,19621220.0,USA,male
David,Livingston,R,19621229.0,USA,male
Christophe,Bernelle,R,19621231.0,FRA,male
Steve,Shaw,R,19630101.0,GBR,male
Chris,Schoop,R,19630102.0,USA,male
Gregg,Hill,R,19630104.0,USA,male
Eric,Korita,R,19630113.0,USA,male
Jarek,Srnensky,R,19630116.0,SUI,male
Joe,De Foor,R,19630202.0,USA,male
Rashid,Malik,R,19630202.0,PAK,male
Rob,Mitchell,R,19630216.0,USA,male
Alexandre,Hocevar,R,19630219.0,BRA,male
Joakim,Nystrom,R,19630220.0,SWE,male
Francesco,Cancellotti,R,19630227.0,ITA,male
Peter,Kolaric,R,19630301.0,USA,male
Miguel,Nido,R,19630308.0,PUR,male
Craig D,Miller,R,19630310.0,USA,male
Robinson,Ureta,R,19630310.0,CHI,male
Jorgen,Windahl,R,19630312.0,SWE,male
Josef,Cihak,R,19630319.0,CZE,male
Paul,Annacone,R,19630320.0,USA,male
Christian,Jessel,R,19630322.0,GER,male
Mike,Lee,R,19630322.0,USA,male
George,Bezecny,R,19630324.0,USA,male
Sammy,Giammalva Jr,R,19630324.0,USA,male
Antony,Emerson,R,19630329.0,AUS,male
Luca,Bottazzi,R,19630401.0,ITA,male
Tobias,Svantesson,R,19630401.0,SWE,male
Stefan,Heckmanns,R,19630406.0,GER,male
Magnus,Tideman,R,19630409.0,SWE,male
Dominik Guido,Utzinger,R,19630412.0,SUI,male
John,Slater,R,19630412.0,GBR,male
Peter,Carlsson,L,19630413.0,SWE,male
Jean Marc,Piacentile,R,19630418.0,FRA,male
Nick,Mantzouris,R,19630419.0,USA,male
Armin,Kopf,R,19630423.0,GER,male
Nelson,Aerts,R,19630425.0,BRA,male
Harald,Rittersbacher,R,19630427.0,GER,male
Khalid,Outaleb,R,19630427.0,MAR,male
Robert,Seguso,R,19630501.0,USA,male
Patrice,Kuchna,R,19630510.0,FRA,male
Roberto,Arguello,U,19630512.0,ARG,male
Wally,Masur,R,19630513.0,AUS,male
Jorge,Lozano,R,19630517.0,MEX,male
Mark,Murphy,R,19630519.0,USA,male
Ken,Flach,R,19630524.0,USA,male
Chris,Mcgarey,R,19630527.0,USA,male
Barry,Moir,R,19630601.0,RSA,male
Rostislav,Piskacek,R,19630602.0,CZE,male
Paul,Vojtischek,R,19630613.0,GER,male
Andrew,Burrow,R,19630617.0,RSA,male
Denys,Maasdorp,R,19630617.0,RSA,male
Evan,Ratner,R,19630620.0,USA,male
Matt,Anger,R,19630620.0,USA,male
Michael,Robertson,R,19630702.0,USA,male
Henri,Leconte,L,19630704.0,FRA,male
Ruben,Lamothe,R,19630704.0,HAI,male
Jaromir,Becka,R,19630706.0,GER,male
Joey,Rive,L,19630708.0,USA,male
Allen,Miller,R,19630709.0,USA,male
Alex,Stepanek,R,19630711.0,GER,male
Thierry,Tulasne,R,19630712.0,FRA,male
Girts,Dzelde,R,19630716.0,LAT,male
Mikael,Pernfors,R,19630716.0,SWE,male
Craig,Campbell,R,19630718.0,RSA,male
Slobodan,Zivojinovic,R,19630723.0,YUG,male
Doug,Burke,R,19630725.0,JAM,male
Shiel,Kumar,L,19630726.0,IND,male
Mauro,Menezes,R,19630727.0,BRA,male
Libor,Pimek,R,19630803.0,BEL,male
Alessandro,De Minicis,R,19630804.0,ITA,male
Kai,Niemi,R,19630810.0,FIN,male
Tjahjono,Tjahjono,R,19630815.0,INA,male
Luiz,Mattar,R,19630818.0,BRA,male
Yahiya,Doumbia,R,19630825.0,SEN,male
Simone,Colombo,R,19630828.0,ITA,male
Greg,Holmes,R,19630829.0,USA,male
Deane,Frey,R,19630906.0,USA,male
Chris,Kennedy,R,19630914.0,USA,male
Harold,Hecht,R,19630914.0,USA,male
Patrick,Schmidt,R,19630917.0,GER,male
Thomas,Hogstedt,R,19630921.0,SWE,male
Fred,Perrin,R,19630923.0,USA,male
Jon,Levine,R,19630929.0,USA,male
Peter,Ballauff,R,19630929.0,GER,male
Nick,Fulwood,R,19631002.0,GBR,male
Dan,Goldie,R,19631003.0,USA,male
Sylvano,Simone,R,19631010.0,ITA,male
Doug,Weber,R,19631014.0,USA,male
Stefan,Eriksson,R,19631017.0,SWE,male
Kimmo,Alkio,R,19631025.0,FIN,male
Todd,Witsken,R,19631104.0,USA,male
Mark,Styslinger,R,19631105.0,USA,male
Jeff,Klaparda,R,19631107.0,USA,male
Christopher,Sammer,R,19631110.0,GER,male
Earl,Grainger,R,19631111.0,RSA,male
Farley,Weiss,R,19631113.0,USA,male
Andrew,Castle,R,19631115.0,GBR,male
Gregg,Hahn,R,19631115.0,USA,male
Edvaldo,Oliveira,R,19631118.0,BRA,male
Pat,Harrison,R,19631125.0,USA,male
Charlton,Eagle,R,19631130.0,AUS,male
Stephen,Aniston,R,19631204.0,USA,male
Peter,Wright,R,19631208.0,USA,male
Tim,Pawsat,R,19631210.0,USA,male
Dacio,Campos,R,19631218.0,BRA,male
Tom,Fontana,R,19631219.0,USA,male
Peter,Thrupp,R,19631223.0,AUS,male
Ned,Caswell,R,19631228.0,USA,male
Milan,Srejber,R,19631230.0,CZE,male
Johnny,Goudenbour,R,19631231.0,LUX,male
Mike,Massie,R,19640102.0,USA,male
Loic,Courteau,R,19640106.0,FRA,male
Joe,Heldmann,R,19640110.0,USA,male
Eduardo,Masso,L,19640111.0,BEL,male
Jeff,Jackard,R,19640113.0,USA,male
Roger,Smith,R,19640120.0,BAH,male
Stuart,Bale,L,19640121.0,GBR,male
Bo,Johnson,R,19640123.0,USA,male
Carl,Limberger,R,19640124.0,AUS,male
Tim,Siegel,R,19640124.0,USA,male
Neil,Smith,R,19640128.0,RSA,male
Ricardo,Acioly,R,19640204.0,BRA,male
Jim,Pugh,R,19640205.0,USA,male
Gerald,Marzenell,R,19640206.0,GER,male
Bruno,Dadillon,R,19640209.0,FRA,male
Guillermo,Rivas,R,19640209.0,ARG,male
Peter,Palandjian,R,19640212.0,USA,male
John,Sobel,R,19640215.0,USA,male
Julian,Barham,R,19640223.0,USA,male
Martin,Fortun,R,19640224.0,GER,male
Massimiliano,Narducci,R,19640225.0,ITA,male
Henrik,Sundstrom,R,19640229.0,SWE,male
John,Ross,R,19640229.0,USA,male
Stefan,Eggmayer,R,19640229.0,GER,male
Marcos Aurelio,Gorriz,L,19640304.0,ESP,male
Gap Taik,Ro,R,19640305.0,KOR,male
Edoardo,Mazza,R,19640315.0,ITA,male
David,Felgate,R,19640319.0,GBR,male
Hans,Schwaier,R,19640324.0,GER,male
Dean,Botha,R,19640330.0,RSA,male
Kelly,Jones,R,19640331.0,USA,male
Randy,Vigmostad,R,19640402.0,USA,male
Christian,Geyer,L,19640412.0,GER,male
Bruce,Man Son Hing,R,19640413.0,USA,male
Jim,Grabb,R,19640414.0,USA,male
Jaroslav,Bulant,R,19640421.0,CZE,male
Robert,Pellizzi,R,19640422.0,USA,male
Ricki,Osterthun,R,19640502.0,GER,male
Goran,Prpic,R,19640504.0,CRO,male
Massimo,Cierro,R,19640507.0,ITA,male
Henry,Somerville,R,19640508.0,USA,male
John,Letts,R,19640511.0,USA,male
Bobby,Banck,R,19640516.0,USA,male
Menno,Oosting,R,19640517.0,NED,male
Miloslav,Mecir,R,19640519.0,SVK,male
Eddie,Stewart,R,19640520.0,USA,male
Alfonso,Mora,R,19640523.0,VEN,male
Ira,Schwartz,R,19640524.0,USA,male
Peter,Lindgren,R,19640601.0,SWE,male
Geoff,Roper,R,19640603.0,CAN,male
Jim,Sharton,R,19640606.0,USA,male
Johan,Vekemans,R,19640612.0,NED,male
Mark,Ozer,R,19640616.0,USA,male
Craig,Boynton,R,19640619.0,USA,male
Eric,Wilborts,R,19640620.0,NED,male
Borja,Uribe,R,19640624.0,ESP,male
Francisco,Maciel,R,19640701.0,MEX,male
Monty,Oppenheim,R,19640708.0,USA,male
Martin,Laurendeau,R,19640710.0,CAN,male
Oleksandr,Dolgopolov,R,19640710.0,UKR,male
Dave,Delseni,R,19640722.0,USA,male
Michael,Kures,R,19640725.0,USA,male
Lars,Holmblad,R,19640731.0,SWE,male
Heiner,Moraing,R,19640803.0,GER,male
Chuck,Willenborg,R,19640806.0,USA,male
Peter,Carter,R,19640809.0,AUS,male
Francisco,Yunis,R,19640812.0,ARG,male
Richard,Vogel,R,19640813.0,CZE,male
Peter,Smith,R,19640815.0,USA,male
Jimmy,Arias,R,19640816.0,USA,male
Mats,Wilander,R,19640822.0,SWE,male
Jordi,Arrese,R,19640829.0,ESP,male
David,Lewis,R,19640903.0,NZL,male
Joel,Figueras,R,19640907.0,ESP,male
Richard,Matuszewski,R,19640907.0,USA,male
Philip,Johnson,R,19640911.0,USA,male
Byron,Talbot,R,19640915.0,RSA,male
Den,Bishop,L,19640918.0,USA,male
Ed,Nagel,R,19640926.0,USA,male
Tom,Nijssen,R,19641001.0,NED,male
Brett,Greenwood,R,19641006.0,AUS,male
Martin,Jaite,R,19641009.0,ARG,male
Carlos,Di Laura,L,19641019.0,PER,male
Dexter,Macbride,R,19641021.0,USA,male
Cesar,Kist,R,19641022.0,BRA,male
Bobby,Blair,R,19641024.0,USA,male
Luis,Gonzalez,R,19641025.0,COL,male
John,Bartos,R,19641026.0,USA,male
Lawson,Duncan,R,19641026.0,USA,male
Massimo,Zampieri,R,19641106.0,ITA,male
Jeff,Chambers,R,19641109.0,USA,male
Tom,Mercer,R,19641110.0,USA,male
Jakob,Hlasek,R,19641112.0,SUI,male
Corrado,Aprili,R,19641113.0,ITA,male
Ronald,Agenor,R,19641113.0,USA,male
Dave,Richmond,R,19641120.0,USA,male
Larry,Scott,R,19641121.0,USA,male
Pasi,Virtanen,R,19641124.0,FIN,male
Markus,Gau,R,19641125.0,GER,male
Scott,Mcteer,R,19641127.0,USA,male
Shawn,Taylor,R,19641208.0,USA,male
Steve,Devries,R,19641208.0,USA,male
Eduardo,Oncins,R,19641210.0,BRA,male
Christopher,Juliusson,R,19641211.0,SWE,male
Gary,Muller,L,19641227.0,RSA,male
Rick,Leach,L,19641228.0,USA,male
Guy,Forget,L,19650104.0,FRA,male
Axel,Krieg,R,19650107.0,GER,male
Chris,Kermode,R,19650113.0,GBR,male
Richard,Ashby,R,19650114.0,USA,male
Bill,Stanley,R,19650122.0,USA,male
Miguel,Dungo,R,19650123.0,PHI,male
Stefan,Fueg,R,19650124.0,GER,male
Jose Antonio,Fernandez,R,19650126.0,CHI,male
Peter,Lundgren,R,19650129.0,SWE,male
Charles,Merzbacher,R,19650131.0,USA,male
Richard,Schmidt,R,19650131.0,USA,male
Tarik,Benhabiles,R,19650205.0,FRA,male
David,De Miguel,R,19650207.0,ESP,male
Rudiger,Benz,R,19650210.0,GER,male
Michele,Fioroni,R,19650216.0,ITA,male
Michael,Westphal,R,19650219.0,GER,male
Charles,Beckman,R,19650301.0,USA,male
Jorge,Bardou,R,19650305.0,ESP,male
Dean,Goldfine,R,19650308.0,USA,male
Eric,Jelen,R,19650311.0,GER,male
Brian,Barker,R,19650312.0,USA,male
Marian,Vajda,R,19650324.0,SVK,male
Karel,Novacek,R,19650330.0,CZE,male
Alaaddin,Karagoz,R,19650405.0,TUR,male
Alberto,Paris,R,19650405.0,LUX,male
Alexander,Mronz,R,19650407.0,GER,male
Paolo,Cane,R,19650409.0,ITA,male
Ville,Jansson,R,19650410.0,SWE,male
Chris,Pridham,R,19650411.0,CAN,male
Dave,Clark,R,19650419.0,USA,male
Michael,Walker,L,19650421.0,HKG,male
Andrew,Lobb,R,19650424.0,NZL,male
Angelo,Mangiante,R,19650427.0,ITA,male
Jimmy,Brown,R,19650428.0,USA,male
Fredrik,Rosenquist,R,19650430.0,SWE,male
Patrick,Baur,R,19650503.0,GER,male
Fredrik,Waern,R,19650505.0,SWE,male
Robert,Phillips P239,R,19650510.0,USA,male
Ivica,Tolic,R,19650512.0,CRO,male
Mark,Avedikian,R,19650517.0,USA,male
Pat,Cash,R,19650527.0,AUS,male
Steve,Bickham,R,19650527.0,USA,male
Eric,Rosenfeld,R,19650528.0,USA,male
David,Harkness,L,19650529.0,USA,male
Emilio,Sanchez,R,19650529.0,ESP,male
Branislav,Stankovic,R,19650530.0,SVK,male
Anthony,Lane,R,19650531.0,AUS,male
Jonathan,Canter,R,19650604.0,USA,male
Jose,Wasserfirer,R,19650608.0,BRA,male
Claudio,Mezzadri,R,19650610.0,SUI,male
Mika,Hedman,R,19650614.0,FIN,male
Morten,Christensen,R,19650615.0,DEN,male
Gianluca,Pozzi,L,19650617.0,ITA,male
Sang Yoon,Lee,R,19650621.0,KOR,male
Christoph,Schaal,R,19650624.0,GER,male
John,Southcombe,R,19650630.0,GBR,male
Simon,Youl,R,19650701.0,AUS,male
James,Turner,R,19650702.0,GBR,male
Juan,Pino,R,19650703.0,CUB,male
Paul,Hand,R,19650703.0,GBR,male
John,Frawley,R,19650704.0,AUS,male
Gustav,Fichardt,R,19650707.0,RSA,male
Andrew,Sproule,R,19650708.0,GBR,male
Thomas,Haldin,R,19650711.0,SWE,male
Armin,Steger,R,19650717.0,GER,male
Juan Pablo,Queirolo,R,19650720.0,CHI,male
Daniel,Leal,R,19650721.0,USA,male
Mario,Tabares,R,19650722.0,CUB,male
Gustavo,Garetto,R,19650723.0,ARG,male
Jaime,Cortes,R,19650726.0,COL,male
Peter,Russell,R,19650728.0,GBR,male
Ulf,Fischer,R,19650729.0,GER,male
Howard,Endelman,R,19650730.0,USA,male
Armando,Perez,R,19650803.0,CUB,male
Royce,Deppe,R,19650811.0,RSA,male
Marc,Walder,R,19650819.0,SUI,male
Fernando,Roese,R,19650824.0,BRA,male
John,Tsumas,R,19650825.0,USA,male
Kai,Giesker,R,19650825.0,GER,male
Scott,Patridge,R,19650831.0,USA,male
Pieter,Aldrich,R,19650907.0,RSA,male
Jean Philippe,Fleurian,R,19650911.0,FRA,male
Jose,Clavet,R,19650911.0,ESP,male
Karsten,Saniter,R,19650913.0,GER,male
Casey,Merickel,R,19650918.0,USA,male
Franck,Fevrier,R,19650919.0,FRA,male
Damir,Buljevic,R,19650922.0,CRO,male
Mark,Woodforde,L,19650923.0,AUS,male
